ID;motivo_emp;valor_emp;tx_emp;emp_ativo
28399;PESSOAL;9900;9.76;0
28400;EDUCACAO;11200;9.76;0
28401;Reforma da Casa;12000;9.76;1
28402;Quitar outras dividas;15000;9.76;0
28403;EDUCACAO;25000;9.76;0
28404;Quitar outras dividas;24000;9.76;0
28405;Reforma da Casa;19500;9.76;0
28406;MEDICO;11200;9.76;0
28407;Investimento;7500;9.76;0
28408;MEDICO;4000;9.76;0
28409;Quitar outras dividas;7500;9.76;1
28410;Investimento;22000;9.76;0
28411;Quitar outras dividas;15000;9.76;1
28412;PESSOAL;2000;9.76;0
28413;EDUCACAO;3000;9.76;0
28414;Quitar outras dividas;5000;9.76;0
28415;MEDICO;11000;9.76;0
28416;MEDICO;10800;9.76;0
28417;Quitar outras dividas;5000;9.76;0
28418;MEDICO;12000;9.76;0
28419;Quitar outras dividas;5000;9.76;0
28420;MEDICO;5600;9.76;0
28421;MEDICO;6225;9.76;1
28422;PESSOAL;15000;9.76;1
28423;Reforma da Casa;7400;9.76;0
28424;MEDICO;7500;9.76;1
28425;PESSOAL;7500;9.76;0
28426;Reforma da Casa;16800;9.76;0
28427;Quitar outras dividas;15000;9.76;1
28428;Reforma da Casa;1450;9.76;0
28429;Investimento;10000;9.76;0
28430;Reforma da Casa;7500;9.76;1
28431;EDUCACAO;14000;9.76;1
28432;Investimento;18000;9.76;0
28433;Reforma da Casa;25000;9.76;0
28434;MEDICO;16000;9.76;0
28435;Quitar outras dividas;5000;9.76;0
28436;Reforma da Casa;15000;9.76;0
28437;EDUCACAO;2500;9.76;0
28438;Investimento;5200;9.76;0
28439;Investimento;7000;9.76;0
28440;PESSOAL;6000;9.76;1
28441;Quitar outras dividas;10000;9.76;1
28442;MEDICO;25000;9.76;0
28443;Quitar outras dividas;2500;9.76;0
28444;EDUCACAO;8000;9.83;0
28445;Quitar outras dividas;7500;9.83;0
28446;Investimento;9000;9.83;1
28447;PESSOAL;4225;9.83;0
28448;Investimento;25000;9.83;0
28449;EDUCACAO;4225;9.83;0
28450;EDUCACAO;7500;9.83;0
28451;Reforma da Casa;7500;9.83;0
28452;MEDICO;12000;9.83;1
28453;EDUCACAO;12000;9.83;1
28454;Quitar outras dividas;12000;9.83;0
28455;Investimento;20000;9.88;1
28456;PESSOAL;18000;9.88;1
28457;Reforma da Casa;18000;9.88;0
28458;EDUCACAO;18000;9.88;0
28459;Reforma da Casa;18000;9.88;0
28460;MEDICO;17000;9.88;1
28461;Investimento;17000;9.88;0
28462;MEDICO;1000;9.88;0
28463;PESSOAL;14500;9.88;0
28464;EDUCACAO;15000;9.88;0
28465;EDUCACAO;2000;9.88;0
28466;PESSOAL;14000;9.88;1
28467;MEDICO;2500;9.88;0
28468;Investimento;4500;9.88;0
28469;PESSOAL;7800;9.88;0
28470;PESSOAL;3000;9.88;0
28471;Investimento;3000;9.88;0
28472;Quitar outras dividas;3000;9.88;0
28473;PESSOAL;10000;9.88;0
28474;MEDICO;11000;9.88;0
28475;PESSOAL;4000;9.88;1
28476;PESSOAL;6000;9.88;0
28477;EDUCACAO;4000;9.88;0
28478;MEDICO;4000;9.88;0
28479;PESSOAL;10000;9.88;0
28480;EDUCACAO;12000;9.88;0
28481;Quitar outras dividas;15000;9.88;0
28482;PESSOAL;4800;9.88;0
28483;EDUCACAO;4800;9.88;0
28484;Quitar outras dividas;9000;9.88;0
28485;Quitar outras dividas;7750;9.88;0
28486;Reforma da Casa;2500;9.88;0
28487;Investimento;8500;9.88;1
28488;Quitar outras dividas;8500;9.88;0
28489;EDUCACAO;5000;9.88;0
28490;PESSOAL;6000;9.88;1
28491;MEDICO;15000;9.88;0
28492;EDUCACAO;6000;9.88;0
28493;Quitar outras dividas;10000;9.88;0
28494;Investimento;6000;9.88;0
28495;EDUCACAO;7500;9.88;0
28496;Reforma da Casa;15000;9.88;0
28497;MEDICO;18000;9.88;0
28498;Reforma da Casa;10000;9.88;0
28499;EDUCACAO;6500;9.88;0
28500;PESSOAL;6400;9.88;0
28501;MEDICO;6900;9.88;0
28502;Investimento;10000;9.88;0
28503;PESSOAL;5000;9.88;1
28504;EDUCACAO;8000;9.88;0
28505;EDUCACAO;7200;9.88;0
28506;MEDICO;8000;9.88;0
28507;EDUCACAO;8000;9.88;1
28508;Reforma da Casa;15000;9.88;0
28509;Quitar outras dividas;8000;9.88;0
28510;PESSOAL;9200;9.88;1
28511;MEDICO;9600;9.88;0
28512;Investimento;5000;9.88;0
28513;MEDICO;15000;9.88;0
28514;MEDICO;10000;9.88;1
28515;PESSOAL;10000;9.88;1
28516;PESSOAL;10000;9.88;1
28517;EDUCACAO;14800;9.88;0
28518;Quitar outras dividas;10000;9.88;1
28519;EDUCACAO;5000;9.88;0
28520;Quitar outras dividas;8000;9.88;0
28521;Investimento;10000;9.88;0
28522;EDUCACAO;10000;9.88;0
28523;EDUCACAO;10000;9.88;0
28524;EDUCACAO;1000;9.88;0
28525;Reforma da Casa;12000;9.88;0
28526;EDUCACAO;15000;9.88;0
28527;EDUCACAO;12000;9.88;0
28528;EDUCACAO;24000;9.88;0
28529;EDUCACAO;20000;9.88;0
28530;Investimento;18000;9.88;0
28531;EDUCACAO;6000;9.88;0
28532;Quitar outras dividas;15000;9.88;0
28533;PESSOAL;1600;9.88;0
28534;EDUCACAO;6400;9.88;0
28535;MEDICO;2650;9.88;0
28536;MEDICO;7200;9.88;0
28537;Investimento;10000;9.88;0
28538;Investimento;5000;9.88;0
28539;PESSOAL;13600;9.88;0
28540;EDUCACAO;4000;9.88;0
28541;Reforma da Casa;14000;9.88;0
28542;EDUCACAO;12250;9.88;0
28543;Quitar outras dividas;14500;9.88;1
28544;Investimento;8550;9.88;0
28545;EDUCACAO;15000;9.88;1
28546;Investimento;7000;9.88;0
28547;EDUCACAO;5000;9.88;0
28548;MEDICO;15000;9.88;0
28549;Quitar outras dividas;16000;9.88;0
28550;EDUCACAO;17000;9.88;0
28551;MEDICO;6400;9.88;0
28552;Quitar outras dividas;6000;9.88;0
28553;Quitar outras dividas;8000;9.88;0
28554;Investimento;5000;9.88;0
28555;MEDICO;5000;9.88;1
28556;Quitar outras dividas;6000;9.88;0
28557;EDUCACAO;8550;9.88;0
28558;PESSOAL;14000;9.88;1
28559;EDUCACAO;15000;9.88;0
28560;Investimento;10000;9.88;0
28561;Investimento;16000;9.88;0
28562;Investimento;15000;9.88;0
28563;PESSOAL;15000;9.88;0
28564;Reforma da Casa;7000;9.88;0
28565;MEDICO;25000;9.88;0
28566;EDUCACAO;5000;9.88;1
28567;PESSOAL;1000;9.88;0
28568;MEDICO;3600;9.88;0
28569;Reforma da Casa;1600;9.88;1
28570;MEDICO;15000;9.88;0
28571;Reforma da Casa;5200;9.88;0
28572;Investimento;3200;9.88;0
28573;MEDICO;3400;9.88;0
28574;MEDICO;4000;9.88;0
28575;MEDICO;4000;9.88;0
28576;Investimento;16750;9.88;0
28577;Quitar outras dividas;10000;9.88;0
28578;MEDICO;5000;9.88;0
28579;MEDICO;5000;9.88;0
28580;Reforma da Casa;5000;9.88;0
28581;Investimento;10000;9.88;0
28582;MEDICO;15000;9.88;0
28583;EDUCACAO;7000;9.88;0
28584;MEDICO;5500;9.88;0
28585;Investimento;15000;9.88;0
28586;PESSOAL;7000;9.88;0
28587;Quitar outras dividas;7000;9.88;0
28588;Quitar outras dividas;7200;9.88;0
28589;EDUCACAO;8000;9.88;0
28590;Investimento;16000;9.88;0
28591;MEDICO;8000;9.88;0
28592;PESSOAL;10000;9.88;0
28593;Reforma da Casa;2650;9.88;0
28594;MEDICO;9000;9.88;0
28595;Investimento;14400;9.88;0
28596;Reforma da Casa;15000;9.88;1
28597;MEDICO;10000;9.88;0
28598;Quitar outras dividas;10000;9.88;0
28599;EDUCACAO;20000;9.88;0
28600;Quitar outras dividas;10000;9.88;0
28601;Investimento;17000;9.88;0
28602;Reforma da Casa;10000;9.88;0
28603;Reforma da Casa;22000;9.88;0
28604;Quitar outras dividas;10000;9.88;0
28605;PESSOAL;12000;9.88;0
28606;PESSOAL;15000;9.88;0
28607;Investimento;15000;9.88;0
28608;Reforma da Casa;12000;9.88;0
28609;Quitar outras dividas;14000;9.88;1
28610;Reforma da Casa;7000;9.88;0
28611;EDUCACAO;9000;9.88;0
28612;Investimento;15000;9.88;1
28613;PESSOAL;15000;9.88;1
28614;Reforma da Casa;15000;9.88;0
28615;Quitar outras dividas;15000;9.88;0
28616;EDUCACAO;15000;9.88;1
28617;PESSOAL;7000;9.88;0
28618;Quitar outras dividas;3600;9.88;0
28619;Reforma da Casa;10000;9.88;0
28620;MEDICO;5000;9.88;0
28621;Investimento;15000;9.88;0
28622;EDUCACAO;10000;9.88;0
28623;Reforma da Casa;2000;9.88;1
28624;Investimento;13200;9.88;0
28625;Reforma da Casa;2000;9.88;0
28626;PESSOAL;15000;9.88;0
28627;Reforma da Casa;7500;9.88;0
28628;PESSOAL;8000;9.88;0
28629;Reforma da Casa;10000;9.88;0
28630;Reforma da Casa;9500;9.88;0
28631;Quitar outras dividas;9600;9.88;0
28632;Investimento;13750;9.88;0
28633;Investimento;10000;9.88;0
28634;PESSOAL;13000;9.88;0
28635;Quitar outras dividas;15000;9.88;0
28636;Investimento;13000;9.88;0
28637;Investimento;10000;9.88;0
28638;PESSOAL;1800;9.88;0
28639;PESSOAL;10000;9.88;0
28640;PESSOAL;20000;9.88;0
28641;Investimento;28000;9.91;1
28642;Reforma da Casa;3650;9.91;1
28643;EDUCACAO;25000;9.91;1
28644;EDUCACAO;24000;9.91;0
28645;EDUCACAO;23000;9.91;1
28646;EDUCACAO;3000;9.91;1
28647;EDUCACAO;21000;9.91;0
28648;EDUCACAO;20000;9.91;1
28649;Investimento;2500;9.91;0
28650;MEDICO;8000;9.91;0
28651;PESSOAL;18200;9.91;1
28652;Investimento;18000;9.91;1
28653;EDUCACAO;17475;9.91;1
28654;Quitar outras dividas;17475;9.91;1
28655;Investimento;3600;9.91;0
28656;PESSOAL;16000;9.91;0
28657;EDUCACAO;1500;9.91;0
28658;EDUCACAO;10000;9.91;0
28659;Investimento;1200;9.91;0
28660;Investimento;1200;9.91;0
28661;MEDICO;1500;9.91;1
28662;Investimento;2000;9.91;0
28663;MEDICO;2100;9.91;1
28664;Quitar outras dividas;2200;9.91;1
28665;MEDICO;2350;9.91;1
28666;Quitar outras dividas;2400;9.91;0
28667;EDUCACAO;13500;9.91;1
28668;EDUCACAO;14000;9.91;0
28669;MEDICO;2900;9.91;0
28670;EDUCACAO;3000;9.91;1
28671;PESSOAL;12000;9.91;0
28672;Quitar outras dividas;12000;9.91;0
28673;Investimento;8000;9.91;0
28674;EDUCACAO;3050;9.91;1
28675;PESSOAL;3200;9.91;0
28676;Investimento;5200;9.91;0
28677;MEDICO;3500;9.91;0
28678;PESSOAL;11000;9.91;0
28679;Quitar outras dividas;7125;9.91;0
28680;EDUCACAO;10400;9.91;0
28681;EDUCACAO;10000;9.91;0
28682;PESSOAL;10300;9.91;0
28683;EDUCACAO;4000;9.91;0
28684;PESSOAL;3000;9.91;0
28685;PESSOAL;4000;9.91;0
28686;EDUCACAO;18000;9.91;0
28687;EDUCACAO;6400;9.91;0
28688;Investimento;10000;9.91;0
28689;MEDICO;4200;9.91;1
28690;PESSOAL;4200;9.91;0
28691;Investimento;6000;9.91;0
28692;Quitar outras dividas;3000;9.91;0
28693;Reforma da Casa;12000;9.91;0
28694;Investimento;3500;9.91;0
28695;Quitar outras dividas;5000;9.91;1
28696;PESSOAL;5000;9.91;1
28697;EDUCACAO;5000;9.91;0
28698;MEDICO;5000;9.91;0
28699;Quitar outras dividas;9000;9.91;0
28700;EDUCACAO;5000;9.91;0
28701;EDUCACAO;5500;9.91;0
28702;Quitar outras dividas;12000;9.91;0
28703;Investimento;5650;9.91;0
28704;MEDICO;5800;9.91;0
28705;EDUCACAO;22000;9.91;0
28706;EDUCACAO;18650;9.91;0
28707;EDUCACAO;6000;9.91;0
28708;EDUCACAO;3000;9.91;0
28709;EDUCACAO;1000;9.91;0
28710;Reforma da Casa;6000;9.91;0
28711;Investimento;6000;9.91;0
28712;Reforma da Casa;7000;9.91;1
28713;PESSOAL;6000;9.91;0
28714;Reforma da Casa;24000;9.91;0
28715;Investimento;6250;9.91;1
28716;PESSOAL;7000;9.91;0
28717;Quitar outras dividas;7000;9.91;0
28718;Reforma da Casa;7200;9.91;0
28719;Reforma da Casa;2500;9.91;0
28720;EDUCACAO;6800;9.91;0
28721;Quitar outras dividas;6475;9.91;0
28722;Reforma da Casa;6400;9.91;0
28723;MEDICO;15000;9.91;0
28724;MEDICO;5225;9.91;0
28725;Investimento;5000;9.91;0
28726;EDUCACAO;12375;9.91;0
28727;Quitar outras dividas;7000;9.91;0
28728;MEDICO;7200;9.91;0
28729;MEDICO;7200;9.91;0
28730;Quitar outras dividas;7200;9.91;0
28731;Reforma da Casa;7200;9.91;0
28732;PESSOAL;7500;9.91;0
28733;PESSOAL;11425;9.91;0
28734;EDUCACAO;14075;9.91;0
28735;Investimento;13500;9.91;0
28736;EDUCACAO;8000;9.91;1
28737;Quitar outras dividas;8000;9.91;0
28738;Investimento;9000;9.91;0
28739;EDUCACAO;6000;9.91;0
28740;Quitar outras dividas;8000;9.91;1
28741;Reforma da Casa;8000;9.91;1
28742;Investimento;6000;9.91;0
28743;MEDICO;12000;9.91;0
28744;Reforma da Casa;17000;9.91;0
28745;PESSOAL;12000;9.91;0
28746;PESSOAL;9250;9.91;0
28747;EDUCACAO;9400;9.91;0
28748;Investimento;9600;9.91;0
28749;MEDICO;10000;9.91;1
28750;Reforma da Casa;10000;9.91;1
28751;MEDICO;10000;9.91;0
28752;MEDICO;10000;9.91;1
28753;EDUCACAO;10000;9.91;0
28754;Investimento;1925;9.91;0
28755;MEDICO;10000;9.91;0
28756;MEDICO;4200;9.91;1
28757;MEDICO;4200;9.91;0
28758;Investimento;4025;9.91;0
28759;EDUCACAO;10000;9.91;0
28760;Quitar outras dividas;10000;9.91;0
28761;PESSOAL;35000;9.91;0
28762;Investimento;10000;9.91;0
28763;Investimento;5000;9.91;0
28764;Investimento;12000;9.91;0
28765;Investimento;24000;9.91;0
28766;EDUCACAO;14950;9.91;0
28767;PESSOAL;10000;9.91;0
28768;EDUCACAO;11000;9.91;1
28769;Quitar outras dividas;11325;9.91;1
28770;EDUCACAO;15000;9.91;1
28771;PESSOAL;12000;9.91;1
28772;MEDICO;12000;9.91;1
28773;MEDICO;12000;9.91;0
28774;Investimento;30000;9.91;0
28775;PESSOAL;12000;9.91;1
28776;Investimento;12000;9.91;0
28777;PESSOAL;12000;9.91;0
28778;MEDICO;6000;9.91;0
28779;Investimento;12000;9.91;0
28780;EDUCACAO;6000;9.91;0
28781;EDUCACAO;14000;9.91;1
28782;Reforma da Casa;18000;9.91;0
28783;PESSOAL;8000;9.91;0
28784;PESSOAL;2675;9.91;0
28785;Quitar outras dividas;2400;9.91;0
28786;Quitar outras dividas;15000;9.91;0
28787;Investimento;2500;9.91;1
28788;Investimento;10000;9.91;0
28789;EDUCACAO;2800;9.91;0
28790;EDUCACAO;12000;9.91;0
28791;EDUCACAO;6600;9.91;0
28792;Investimento;12000;9.91;0
28793;MEDICO;14125;9.91;1
28794;EDUCACAO;14275;9.91;0
28795;EDUCACAO;6975;9.91;0
28796;EDUCACAO;13000;9.91;0
28797;Investimento;2000;9.91;0
28798;PESSOAL;28000;9.91;0
28799;EDUCACAO;25000;9.91;0
28800;Quitar outras dividas;6000;9.91;0
28801;EDUCACAO;10000;9.91;0
28802;EDUCACAO;15000;9.91;0
28803;Quitar outras dividas;10000;9.91;0
28804;PESSOAL;12000;9.91;0
28805;Reforma da Casa;28000;9.91;0
28806;PESSOAL;6000;9.91;0
28807;PESSOAL;2400;9.91;0
28808;PESSOAL;7000;9.91;0
28809;EDUCACAO;15625;9.91;1
28810;Reforma da Casa;8000;9.91;0
28811;EDUCACAO;19600;9.91;1
28812;MEDICO;2400;9.91;1
28813;EDUCACAO;12000;9.91;0
28814;PESSOAL;30000;9.91;0
28815;MEDICO;2400;9.91;0
28816;EDUCACAO;12000;9.91;0
28817;EDUCACAO;12000;9.91;0
28818;Investimento;7000;9.91;0
28819;Investimento;6800;9.91;0
28820;Investimento;2500;9.91;0
28821;Reforma da Casa;2100;9.91;1
28822;MEDICO;22000;9.91;0
28823;PESSOAL;3600;9.91;0
28824;EDUCACAO;10000;9.91;1
28825;PESSOAL;5000;9.91;0
28826;MEDICO;4200;9.91;0
28827;Reforma da Casa;2500;9.91;1
28828;Investimento;28000;9.91;0
28829;Quitar outras dividas;2000;9.91;0
28830;PESSOAL;25000;9.91;1
28831;Quitar outras dividas;25000;9.91;0
28832;EDUCACAO;20000;9.91;1
28833;Quitar outras dividas;18400;9.91;0
28834;Investimento;18000;9.91;0
28835;MEDICO;16000;9.91;1
28836;MEDICO;16000;9.91;1
28837;Quitar outras dividas;1000;9.91;0
28838;PESSOAL;1300;9.91;0
28839;MEDICO;1500;9.91;0
28840;EDUCACAO;10000;9.91;0
28841;EDUCACAO;10000;9.91;0
28842;Reforma da Casa;2000;9.91;0
28843;Investimento;2400;9.91;0
28844;Investimento;11300;9.91;0
28845;EDUCACAO;13000;9.91;1
28846;Reforma da Casa;13000;9.91;1
28847;Quitar outras dividas;3000;9.91;0
28848;Investimento;12000;9.91;0
28849;PESSOAL;3000;9.91;0
28850;PESSOAL;8000;9.91;0
28851;Quitar outras dividas;13500;9.91;0
28852;EDUCACAO;10800;9.91;0
28853;MEDICO;5000;9.91;0
28854;Quitar outras dividas;3700;9.91;0
28855;PESSOAL;3700;9.91;1
28856;Investimento;14000;9.91;0
28857;Quitar outras dividas;12775;9.91;0
28858;Investimento;10000;9.91;0
28859;PESSOAL;19200;9.91;0
28860;MEDICO;4000;9.91;0
28861;MEDICO;4500;9.91;0
28862;PESSOAL;4500;9.91;0
28863;Investimento;4900;9.91;0
28864;Reforma da Casa;5000;9.91;1
28865;Investimento;5000;9.91;0
28866;MEDICO;5000;9.91;0
28867;Quitar outras dividas;5000;9.91;0
28868;PESSOAL;5375;9.91;1
28869;PESSOAL;3600;9.91;0
28870;Investimento;24000;9.91;0
28871;MEDICO;6000;9.91;0
28872;EDUCACAO;2100;9.91;0
28873;Reforma da Casa;4200;9.91;0
28874;PESSOAL;6000;9.91;0
28875;MEDICO;6000;9.91;0
28876;PESSOAL;14300;9.91;1
28877;MEDICO;6300;9.91;0
28878;MEDICO;6500;9.91;0
28879;MEDICO;10000;9.91;0
28880;Reforma da Casa;7000;9.91;0
28881;MEDICO;6950;9.91;0
28882;Investimento;7000;9.91;0
28883;Investimento;15000;9.91;0
28884;Reforma da Casa;5500;9.91;0
28885;MEDICO;8000;9.91;0
28886;EDUCACAO;19600;9.91;0
28887;Quitar outras dividas;4000;9.91;0
28888;MEDICO;8000;9.91;0
28889;Reforma da Casa;5000;9.91;1
28890;MEDICO;8400;9.91;0
28891;Quitar outras dividas;7000;9.91;0
28892;MEDICO;9600;9.91;0
28893;MEDICO;9600;9.91;0
28894;MEDICO;4000;9.91;0
28895;Investimento;12000;9.91;0
28896;EDUCACAO;8000;9.91;0
28897;Quitar outras dividas;10000;9.91;0
28898;PESSOAL;4200;9.91;1
28899;Reforma da Casa;2400;9.91;1
28900;EDUCACAO;10000;9.91;0
28901;MEDICO;14000;9.91;0
28902;Quitar outras dividas;10000;9.91;0
28903;Quitar outras dividas;11000;9.91;1
28904;Reforma da Casa;10000;9.91;0
28905;Quitar outras dividas;11200;9.91;0
28906;PESSOAL;12000;9.91;1
28907;Investimento;12000;9.91;0
28908;MEDICO;12000;9.91;0
28909;Investimento;19450;9.91;0
28910;PESSOAL;12000;9.91;0
28911;EDUCACAO;12000;9.91;1
28912;Quitar outras dividas;12000;9.91;0
28913;PESSOAL;2700;9.91;0
28914;Investimento;15000;9.91;0
28915;Investimento;12375;9.91;0
28916;EDUCACAO;5000;9.91;0
28917;Investimento;14400;9.91;0
28918;Quitar outras dividas;14000;9.91;0
28919;Reforma da Casa;26375;9.91;0
28920;MEDICO;5000;9.91;0
28921;MEDICO;10400;9.91;0
28922;Investimento;5000;9.91;0
28923;Investimento;3400;9.91;0
28924;PESSOAL;15000;9.91;0
28925;Investimento;7000;9.91;0
28926;Investimento;27000;9.91;0
28927;Quitar outras dividas;34000;9.91;0
28928;Quitar outras dividas;20000;9.91;0
28929;MEDICO;12800;9.91;0
28930;Quitar outras dividas;30000;9.91;0
28931;Investimento;2200;9.91;1
28932;Quitar outras dividas;19200;9.91;0
28933;MEDICO;4200;9.91;0
28934;PESSOAL;11000;9.91;1
28935;Quitar outras dividas;14400;9.91;0
28936;MEDICO;10000;9.91;0
28937;PESSOAL;2000;9.91;0
28938;Investimento;6300;9.91;0
28939;EDUCACAO;10000;9.91;0
28940;EDUCACAO;12000;9.91;0
28941;Quitar outras dividas;7000;9.91;0
28942;Investimento;7000;9.91;0
28943;MEDICO;18000;9.91;0
28944;Reforma da Casa;10000;9.91;0
28945;EDUCACAO;6000;9.91;0
28946;Reforma da Casa;10400;9.91;0
28947;Investimento;28000;9.91;0
28948;Quitar outras dividas;30000;9.91;1
28949;EDUCACAO;30000;9.91;0
28950;Reforma da Casa;7200;9.91;0
28951;EDUCACAO;24000;9.91;0
28952;EDUCACAO;2400;9.91;1
28953;Investimento;2400;9.91;0
28954;Investimento;12000;9.91;0
28955;Investimento;5000;9.91;0
28956;Quitar outras dividas;11000;9.91;0
28957;Investimento;18000;9.91;0
28958;PESSOAL;6200;9.91;1
28959;MEDICO;7000;9.91;0
28960;MEDICO;5000;9.91;0
28961;MEDICO;7000;9.91;0
28962;Investimento;12000;9.91;0
28963;PESSOAL;11000;9.91;0
28964;MEDICO;11000;9.91;0
28965;PESSOAL;3000;9.91;0
28966;MEDICO;12000;9.91;0
28967;MEDICO;12000;9.91;0
28968;Reforma da Casa;3000;9.91;0
28969;PESSOAL;21200;9.91;0
28970;Reforma da Casa;13000;9.91;0
28971;Investimento;30000;9.91;0
28972;Investimento;5000;9.91;0
28973;Reforma da Casa;30000;9.91;0
28974;Investimento;18000;9.91;0
28975;Investimento;30000;9.91;0
28976;Quitar outras dividas;30000;9.91;0
28977;Reforma da Casa;28000;9.91;0
28978;Investimento;12000;9.91;0
28979;MEDICO;2400;9.91;1
28980;MEDICO;18000;9.91;0
28981;Investimento;3000;9.91;0
28982;Investimento;10000;9.91;0
28983;Quitar outras dividas;3000;9.96;1
28984;MEDICO;1200;9.96;0
28985;Investimento;2975;9.96;0
28986;Investimento;3500;9.96;1
28987;Investimento;3500;9.96;0
28988;MEDICO;4000;9.96;1
28989;MEDICO;7850;9.96;0
28990;Quitar outras dividas;8000;9.96;0
28991;Investimento;10000;9.96;0
28992;PESSOAL;4925;9.96;0
28993;EDUCACAO;12950;9.96;0
28994;Investimento;19950;9.96;0
28995;MEDICO;4000;9.96;1
28996;PESSOAL;20000;9.96;0
28997;PESSOAL;3000;9.96;0
28998;Quitar outras dividas;21000;9.96;0
28999;Quitar outras dividas;9000;9.96;0
29000;MEDICO;12000;9.96;0
29001;Reforma da Casa;20000;9.96;0
29002;EDUCACAO;9500;9.96;0
29003;Reforma da Casa;32500;9.99;1
29004;EDUCACAO;25000;9.99;0
29005;EDUCACAO;25000;9.99;0
29006;Reforma da Casa;21500;9.99;1
29007;Reforma da Casa;20000;9.99;0
29008;MEDICO;4200;9.99;0
29009;Reforma da Casa;20000;9.99;0
29010;Quitar outras dividas;18400;9.99;1
29011;Quitar outras dividas;17000;9.99;1
29012;Reforma da Casa;3000;9.99;1
29013;PESSOAL;5000;9.99;0
29014;Investimento;1350;9.99;0
29015;Investimento;7000;9.99;0
29016;MEDICO;6000;9.99;0
29017;Quitar outras dividas;1700;9.99;0
29018;Investimento;1750;9.99;1
29019;PESSOAL;3500;9.99;0
29020;Reforma da Casa;15000;9.99;1
29021;MEDICO;2000;9.99;0
29022;Investimento;2000;9.99;0
29023;MEDICO;2100;9.99;0
29024;EDUCACAO;13400;9.99;1
29025;Quitar outras dividas;7550;9.99;0
29026;MEDICO;13000;9.99;0
29027;MEDICO;2500;9.99;0
29028;MEDICO;2500;9.99;0
29029;Quitar outras dividas;2800;9.99;1
29030;PESSOAL;3000;9.99;1
29031;MEDICO;3000;9.99;0
29032;Quitar outras dividas;3000;9.99;0
29033;Investimento;12000;9.99;0
29034;MEDICO;12000;9.99;1
29035;Quitar outras dividas;4000;9.99;0
29036;EDUCACAO;3000;9.99;0
29037;Investimento;3600;9.99;0
29038;Reforma da Casa;3200;9.99;0
29039;Reforma da Casa;3250;9.99;1
29040;Investimento;3500;9.99;0
29041;MEDICO;1000;9.99;0
29042;MEDICO;3500;9.99;0
29043;MEDICO;3500;9.99;0
29044;Investimento;7750;9.99;0
29045;EDUCACAO;6000;9.99;0
29046;EDUCACAO;10500;9.99;1
29047;PESSOAL;8400;9.99;0
29048;EDUCACAO;3600;9.99;0
29049;Investimento;3600;9.99;0
29050;MEDICO;8000;9.99;0
29051;EDUCACAO;4800;9.99;0
29052;EDUCACAO;5550;9.99;0
29053;Quitar outras dividas;4000;9.99;0
29054;Quitar outras dividas;4800;9.99;0
29055;PESSOAL;4000;9.99;1
29056;Investimento;4000;9.99;0
29057;Quitar outras dividas;4375;9.99;1
29058;Investimento;13000;9.99;0
29059;Reforma da Casa;2500;9.99;0
29060;MEDICO;4500;9.99;0
29061;MEDICO;4600;9.99;0
29062;MEDICO;4650;9.99;0
29063;EDUCACAO;4800;9.99;0
29064;Investimento;6400;9.99;0
29065;Quitar outras dividas;10000;9.99;0
29066;EDUCACAO;10000;9.99;0
29067;MEDICO;4900;9.99;0
29068;PESSOAL;4900;9.99;0
29069;MEDICO;8000;9.99;0
29070;Investimento;5000;9.99;0
29071;EDUCACAO;5000;9.99;0
29072;Quitar outras dividas;5000;9.99;0
29073;PESSOAL;10000;9.99;0
29074;Reforma da Casa;10000;9.99;0
29075;Reforma da Casa;3000;9.99;0
29076;MEDICO;5000;9.99;0
29077;EDUCACAO;5000;9.99;0
29078;PESSOAL;5000;9.99;0
29079;Investimento;5000;9.99;0
29080;Investimento;5000;9.99;0
29081;EDUCACAO;10000;9.99;0
29082;EDUCACAO;5600;9.99;0
29083;MEDICO;5600;9.99;0
29084;Investimento;5600;9.99;0
29085;Investimento;5600;9.99;0
29086;MEDICO;5600;9.99;0
29087;Reforma da Casa;5750;9.99;0
29088;Quitar outras dividas;4800;9.99;0
29089;Investimento;6000;9.99;0
29090;Investimento;6000;9.99;0
29091;Quitar outras dividas;8500;9.99;0
29092;PESSOAL;6000;9.99;0
29093;Investimento;6000;9.99;0
29094;Quitar outras dividas;15000;9.99;0
29095;EDUCACAO;15000;9.99;0
29096;MEDICO;7100;9.99;1
29097;EDUCACAO;6000;9.99;0
29098;MEDICO;6000;9.99;0
29099;MEDICO;6000;9.99;0
29100;Investimento;6000;9.99;0
29101;Reforma da Casa;4200;9.99;0
29102;Reforma da Casa;9000;9.99;0
29103;MEDICO;7000;9.99;0
29104;Investimento;5000;9.99;0
29105;EDUCACAO;7000;9.99;0
29106;Reforma da Casa;7000;9.99;1
29107;Quitar outras dividas;7000;9.99;0
29108;MEDICO;6500;9.99;0
29109;Investimento;6000;9.99;0
29110;MEDICO;6400;9.99;0
29111;Quitar outras dividas;5000;9.99;0
29112;Investimento;6400;9.99;0
29113;Quitar outras dividas;13200;9.99;0
29114;Reforma da Casa;4000;9.99;0
29115;Quitar outras dividas;6900;9.99;0
29116;Quitar outras dividas;7000;9.99;0
29117;EDUCACAO;7000;9.99;0
29118;PESSOAL;7000;9.99;0
29119;Quitar outras dividas;7000;9.99;0
29120;MEDICO;7000;9.99;1
29121;MEDICO;7000;9.99;0
29122;MEDICO;7000;9.99;0
